order_num,order_type,cust_name,prod_number,prod_name,quantity,price,discount,order_total
1105205,Retail,Joey Douglas,EB506,Delta Robots,1,16.99,0,16.99
1105206,Retail,Allard Kezor,BP110,Upside Down Robot Blueprint,1,12,0,12
1105207,Wholesale,Kemmer and Sons,EB520,Understanding Arduino,5,17.5,3.5,84
1105208,Wholesale,Nicolas Inc.,DK203,BYOD-220,1,69,13.8,55.2
1105209,Wholesale,WPS Technologies,DK202,BYOD-200,103,58.95,11.79,6060.06
1105210,Wholesale,Hackett LLC,BP110,Sleepy Eye Blueprint,52,11.99,2.4,621.08
1105211,Wholesale,Ledner Inc.,RK607,BYOR-4005,6,245,49,1421
1105212,Retail,Benoite Reeday,BP107,Ladybug Robot Blueprint,1,12,0,12
1105213,Retail,Aubine Akenhead,EB513,Photograph Drones,1,14.99,0,14.99
1105214,Wholesale,The Mayer Company,RS707,RXW-9807 Robot,6,599,119.8,3474.2
1105215,Wholesale,Spinka LLC,BP104,Cat Robot Blueprint,11,4.99,1,53.89
1105216,Wholesale,Crooks Group,DS306,DX-145 Drone,10,250,50,2450
1105217,Retail,Winslow Ramsbottom,RK606,BYOR-3535,1,222,0,222
1105218,Retail,Brose Duinbleton,TV812,Understanding Raspberry PI,1,28.99,0,28.99
1105219,Retail,Yessa Legros,EB503,Building Your Own Drone,1,24.99,0,24.99
1105220,Wholesale,MacGyver Group,TV805,Industrial 3D Printing,3,49,9.8,137.2
1105221,Retail,Corrie Searston,DS306,DX-145 Drone,1,250,0,250
1105222,Wholesale,Reinger Technologies,DK201,BYOD-100,5,54,10.8,259.2
1105223,Retail,Aileen Rowbottom,TV810,Understanding Automation,1,44.95,0,44.95
1105224,Wholesale,Wintheiser Inc.,BP104,Cat Robot Blueprint,10,4.99,1,48.9
1105225,Wholesale,Beier Inc.,RK606,BYOR-3535,9,225,45,1980
1105226,Retail,Janos de Chastelain,RK603,BYOR-1500,1,189,0,189
1105227,Wholesale,Windler Tech Supplies,BP108,Panda Robot Blueprint,11,7.99,1.6,86.29
1105228,Wholesale,Abernathy LLC,EB514,Polar Robots,6,23.99,4.8,139.14
1105229,Wholesale,Bradtke Inc.,TV807,Open Source Code,83,32.95,6.59,2728.26
1105230,Retail,Jill Becker,DK208,BYOD-500,2,167,0,334
1105231,Retail,Lonie Bartell,BP104,Cat Robot Blueprint,1,4.99,0,4.99
1105232,Retail,Dolly Viggars,EB507,Drone Building Essentials,1,13.99,0,13.99
1105233,Wholesale,Champlin Inc.,DK202,BYOD-200,7,58.95,11.79,400.86
1105234,Retail,Keely Cauldfield,DK204,BYOD-300,1,89,0,89
1105235,Wholesale,Farrell Group,DK201,BYOD-100,9,54,10.8,475.2
1105236,Retail,Hinze Gouge,RS702,MICR-23K Robot,1,899,0,899
1105237,Retail,Griffin Pavkovic,BP107,Ladybug Robot Blueprint,1,12,0,12
1105238,Wholesale,Feest Inc.,DK203,BYOD-220,6,69,13.8,400.2
1105239,Retail,Fred Roberts,DS305,DTI-84 Drone,3,455,0,1365
1105240,Wholesale,Veum Group,EB501,Articulated Robots,12,23.99,4.8,283.08
1105241,Retail,Jast-Murphy,DK203,BYOD-220,7,69,0,483
1105242,Wholesale,Kuhic Inc.,DS306,DX-145 Drone,6,250,50,1450
1105243,Wholesale,Jenkins LLC,EB519,Spherical Robots,10,16.75,3.35,164.15
1105244,Wholesale,Aufderhar Tech,TV813,Virtual Reality Basics,8,29.99,6,233.92
1105245,Wholesale,Hudson LLC,RK606,BYOR-3535,5,225,45,1080
1105246,Retail,Carol-jean Enrietto,RS706,RWW-75 Robot,1,883,0,883
1105247,Wholesale,O'Kon Inc.,BP105,Creature Robot Arms Blueprint,11,12,2.4,129.6
1105248,Retail,Myrah Linning,EB509,GPS Drones,1,19.99,0,19.99
1105249,Wholesale,Treutel Group,RK603,BYOR-1500,4,189,37.8,718.2
1105250,Retail,Tracey Dayer,BP106,Hexacopter Drone Blueprint,1,8.99,0,8.99
1105251,Retail,Elene Fehner,DS306,DX-145 Drone,1,250,0,250
1105252,Wholesale,LMD Resources,DK209,BYOD-550,5,179,35.8,859.2
1105253,Wholesale,Mohr Group,RK606,BYOR-3535,7,222,44.4,1509.6
1105254,Retail,Sol Kibard,RK605,BYOR-3000,1,214,0,214
1105255,Retail,Gabe Smith,DK201,BYOD-100,3,54,0,162
1105256,Wholesale,LMD Resources,TV802,AI for Educators,9,49.95,9.99,439.56
1105257,Retail,Aloin Gong,TV802,AI for Educators,1,49.95,0,49.95
1105258,Retail,Blisse Tetla,DS307,MICR-564K Drone,1,499,0,499
1105259,Retail,Lynn Pfeffer-Friesen,DS303,DTD-7000 Drone,3,450,0,1350
1105260,Wholesale,Kassulke-Schneider,TV805,Industrial 3D Printing,72,49,9.8,3518.2
1105261,Wholesale,Schaefer Inc.,TV811,Understanding Drone Regulations,26,27.5,5.5,709.5
1105262,Retail,Hoyt Bourtoumieux,RK603,BYOR-1500,1,189,0,189
1105263,Wholesale,Mraz Ullrich Inc..,DK206,BYOD-400,73,119,23.8,8663.2
1105264,Wholesale,Gibson Group,DS305,DTI-84 Drone,11,455,91,4914
1105265,Wholesale,Langworth and Sons,BP107,Ladybug Robot Blueprint,9,12,2.4,105.6
1105266,Retail,Will Lockman,TV806,Mapping with Drones,1,49,0,49
1105267,Wholesale,Fahey Forever Inc..,DK209,BYOD-550,7,179,35.8,1217.2
1105268,Wholesale,Green-Shields,TV811,Understanding Drone Regulations,6,27.5,5.5,159.5
1105269,Retail,Olga Gullivan,DK204,BYOD-300,1,89,0,89
1105270,Retail,Thibaut Giddons,DK204,BYOD-300,1,89,0,89
1105271,Wholesale,Altenwerth and Sons,EB506,Delta Robots,11,16.99,3.4,183.49
1105272,Retail,Scarlett Souter,BP101,All Eyes Drone Blueprint,1,9.99,0,9.99
1105273,Wholesale,The Davis Company,BP101,All Eyes Drone Blueprint,9,9.99,2,87.91
1105274,Wholesale,King Inc.,EB511,Helicopter Drones,6,20.95,4.19,121.51
1105275,Wholesale,Gibson Group,BP110,Upside Down Robot Blueprint,8,12,2.4,93.6
1105276,Wholesale,Little and Sons,RS704,RLK-9920 Robot,5,699,139.8,3355.2
1105277,Wholesale,Bradtke Inc.,EB507,Drone Building Essentials,6,13.99,2.8,81.14
1105278,Wholesale,Kuhn Group,EB516,RTF Drones,5,16.99,3.4,81.55
1105279,Retail,Sheridan Behan,EB505,Delivery Drones,1,14.99,0,14.99
1105280,Retail,Nixie Robardet,TV810,Understanding Automation,1,44.95,0,44.95
1105281,Wholesale,Swaniawski Group,TV802,AI for Educators,10,49.95,9.99,489.51
1105282,Retail,Erin Frami,EB513,Photograph Drones,1,14.99,0,14.99
1105283,Retail,Burg Litt,DK201,BYOD-100,1,54,0,54
1105284,Retail,Molly Klein,TV805,Industrial 3D Printing,1,49,0,49
1105285,Wholesale,Schoen Technologies,DK203,BYOD-220,11,69,13.8,745.2
1105286,Wholesale,Beahan Inc.,RK602,BYOR-1000,84,189,37.8,15838.2
1105287,Retail,Jehu Chaytor,DS303,DTD-7000 Drone,1,450,0,450
1105288,Retail,Paddie Allsep,TV802,AI for Educators,1,49.95,0,49.95
1105289,Retail,Harbert Sarfati,TV806,Mapping with Drones,1,49,0,49
1105290,Retail,Carlyle Spiller,DK206,BYOD-400,1,119,0,119
1105291,Retail,Missie Klemke,TV813,Virtual Reality Basics,1,29.99,0,29.99
1105292,Wholesale,Blick Inc.,DS305,DTI-84 Drone,8,455,91,3549
1105293,Wholesale,Runte Inc.,TV805,Industrial 3D Printing,11,49,9.8,529.2
1105294,Wholesale,Reichel and Sons,RS703,RCB-889 Robot,92,549,109.8,50398.2
1105295,Retail,John Barrows,DK203,BYOD-220,1,69,0,69
1105296,Retail,Hansen Inc.,DK204,BYOD-300,91,89,0,8099
1105297,Wholesale,Fisher Inc.,RS704,RLK-9920 Robot,11,699,139.8,7549.2
1105298,Retail,Emerson Eixenberger,EB521,Understanding Artificial Intelligence,1,19.5,0,19.5
1105299,Wholesale,Abernathy LLC,EB502,Building Your First Robot,4,24.95,4.99,94.81
1105300,Wholesale,Rippin Industries,TV813,Virtual Reality Basics,9,29.99,6,263.91
1105301,Retail,Griswold Bullan,EB502,Building Your First Robot,1,24.95,0,24.95
1105302,Wholesale,Dickens LLC,DS306,DX-145 Drone,4,250,50,950
1105303,Wholesale,Volkman LLC,DS307,MICR-564K Drone,84,499,99.8,41816.2
1105304,Retail,Jeff Bartell,BP104,Cat Robot Blueprint,1,4.99,0,4.99
1105305,Retail,Dennis Hayes-Stark,DS303,DTD-7000 Drone,2,450,0,900
1105306,Retail,Cyndia Dowles,TV801,Aerial Security,1,36.99,0,36.99
1105307,Wholesale,Rippin Industries,EB504,Cartesian Robots,5,12.99,2.6,62.35
1105308,Wholesale,White Group,EB505,Delivery Drones,11,14.99,3,161.89
1105309,Wholesale,Quigley Inc.,EB513,Photograph Drones,8,14.99,3,116.92
1105310,Wholesale,Reichel and Sons,RK603,BYOR-1500,8,189,37.8,1474.2
1105311,Wholesale,Aufderhar Tech,DS301,DA-SA702 Drone,11,399,79.8,4309.2
1105312,Wholesale,Barton Inc.,TV806,Mapping with Drones,8,49,9.8,382.2
1105313,Retail,Markos Dockreay,BP102,Bsquare Robot Blueprint,1,8.99,0,8.99
1105314,Retail,Elise Jacobson,EB520,Understanding Arduino,1,17.5,0,17.5
1105315,Retail,Daniel Rohan,RS707,RXW-9807 Robot,1,599,0,599
1105316,Retail,Ben Schroeder,DK201,BYOD-100,3,54,0,162
1105317,Wholesale,Waelchi Inc.,BP107,Ladybug Robot Blueprint,13,12,2.4,153.6
1105318,Retail,Issiah Phebey,TV805,Industrial 3D Printing,1,49,0,49
1105319,Retail,Dennet Whitlaw,BP110,Sleepy Eye Blueprint,1,11.99,0,11.99
1105320,Retail,Zea Snowden,TV805,Industrial 3D Printing,1,49,0,49
1105321,Retail,Lothaire Seakes,DS305,DTI-84 Drone,1,455,0,455
1105322,Wholesale,Bradtke Inc.,TV813,Virtual Reality Basics,21,29.99,6,623.79
1105323,Wholesale,Romaguera LLC,RK607,BYOR-4005,76,245,49,18571
1105324,Retail,Dallon Schofield,DS302,DC-304 Drone,1,395,0,395
1105325,Wholesale,McKenzie Inc..,TV812,Understanding Raspberry PI,9,28.99,5.8,255.11
1105326,Wholesale,Ernser International,TV808,Robotic Essentials,10,34.99,7,342.9
1105327,Retail,James Corwin,BP107,Ladybug Robot Blueprint,1,12,0,12
1105328,Wholesale,Koepp Inc.,EB507,Drone Building Essentials,8,13.99,2.8,109.12
1105329,Wholesale,Denesik Games,RK603,BYOR-1500,10,189,37.8,1852.2
1105330,Retail,Trevar Measures,EB503,Building Your Own Drone,1,24.99,0,24.99
1105331,Wholesale,Balistreri Group,TV807,Open Source Code,1,32.95,6.59,26.36
1105332,Wholesale,Schroeder Library,DK206,BYOD-400,8,119,23.8,928.2
1105333,Retail,Xymenes Jotham,RK602,BYOR-1000,2,189,0,378
1105334,Retail,Waneta Kender,EB503,Building Your Own Drone,1,24.99,0,24.99
1105335,Retail,Pierette Heggman,DS306,DX-145 Drone,1,250,0,250
1105336,Retail,Harcourt Fabler,DS301,DA-SA702 Drone,1,399,0,399
1105337,Retail,Sly Whiston,BP102,Bsquare Robot Blueprint,1,8.99,0,8.99
1105338,Retail,Maynord Castane,EB519,Spherical Robots,1,16.75,0,16.75
1105339,Wholesale,Mills Inc.,TV807,Open Source Code,11,32.95,6.59,355.86
1105340,Retail,Issi Rushmer,DS306,DX-145 Drone,1,250,0,250
1105341,Wholesale,Ullrich Inc.,TV809,Understanding 3D Printing,12,42.99,8.6,507.28
1105342,Wholesale,Toy LLC,DK203,BYOD-220,7,69,13.8,469.2
1105343,Wholesale,Bashirian International,EB503,Building Your Own Drone,4,24.99,5,94.96
1105344,Retail,Elysee Whiley,DK206,BYOD-400,2,119,0,238
1105345,Wholesale,Turner and Sons,DK209,BYOD-550,4,179,35.8,680.2
1105346,Wholesale,Grady Inc.,DK203,BYOD-220,10,69,13.8,676.2
1105347,Retail,Layla Tremlett,TV809,Understanding 3D Printing,1,42.99,0,42.99
1105348,Retail,Batsheva McCullagh,EB509,GPS Drones,1,19.99,0,19.99
1105349,Retail,Melonie Bridger,TV805,Industrial 3D Printing,1,49,0,49
1105350,Retail,John Spinka,BP106,Hexacopter Drone Blueprint,1,8.99,0,8.99
1105351,Retail,Jesse Loukes,DS307,MICR-564K Drone,1,499,0,499
1105352,Wholesale,Raynor LLC,TV811,Understanding Drone Regulations,10,27.5,5.5,269.5
1105353,Wholesale,Parker Group,TV811,Understanding Drone Regulations,16,27.5,5.5,434.5
1105354,Wholesale,Hahn-Hand,RS704,RLK-9920 Robot,11,699,139.8,7549.2
1105355,Wholesale,Lockman Group,DK204,BYOD-300,6,89,17.8,516.2
1105356,Wholesale,Stoltenberg LLC,BP107,Ladybug Robot Blueprint,12,12,2.4,141.6
1105357,Retail,Halvorson LLC,BP107,Ladybug Robot Blueprint,1,12,0,12
1105358,Wholesale,Feil LLC,EB501,Articulated Robots,10,23.99,4.8,235.1
1105359,Wholesale,Grant LLC,TV806,Mapping with Drones,10,49,9.8,480.2
1105360,Retail,Gloria Turner,EB502,Building Your First Robot,1,24.95,0,24.95
1105361,Wholesale,Blue Sky Kites,EB504,Cartesian Robots,7,12.99,2.6,88.33
1105362,Retail,Jamie Monnelly,EB502,Building Your First Robot,1,24.95,0,24.95
1105363,Wholesale,DuBuque Group,RS707,RXW-9807 Robot,12,599,119.8,7068.2
1105364,Wholesale,Murazik Inc.,BP110,Sleepy Eye Blueprint,11,11.99,2.4,129.49
1105365,Wholesale,Stiedemann Securities,TV809,Understanding 3D Printing,12,42.99,8.6,507.28
1105366,Wholesale,Christiansen Group,EB513,Photograph Drones,5,14.99,3,71.95
1105367,Wholesale,Anderson LLC,TV809,Understanding 3D Printing,9,42.99,8.6,378.31
1105368,Retail,Rodge Snow,BP104,Cat Robot Blueprint,1,4.99,0,4.99
1105369,Wholesale,Strosin Innovations,BP107,Ladybug Robot Blueprint,5,12,2.4,57.6
1105370,Wholesale,Luettgen Security,BP104,Cat Robot Blueprint,12,4.99,1,58.88
1105371,Retail,Monika Faveryear,TV809,Understanding 3D Printing,1,42.99,0,42.99
1105372,Retail,Skelly MacKniely,BP107,Ladybug Robot Blueprint,1,12,0,12
1105373,Wholesale,Bauch Group,TV809,Understanding 3D Printing,55,42.99,8.6,2355.85
1105374,Wholesale,Swaniawski Group,EB501,Articulated Robots,104,23.99,4.8,2490.16
1105375,Wholesale,Collier and Sons,BP107,Ladybug Robot Blueprint,12,12,2.4,141.6
1105376,Wholesale,Schmidt Group,TV802,AI for Educators,11,49.95,9.99,539.46
1105377,Wholesale,Strosin Innovations,BP106,Hexacopter Drone Blueprint,12,8.99,1.8,106.08
1105378,Retail,Frank Morar,TV807,Open Source Code,1,32.95,0,32.95
1105379,Wholesale,Reichel and Sons,RS706,RWW-75 Robot,7,883,176.6,6004.4
1105380,Wholesale,Feest Inc.,EB503,Building Your Own Drone,13,24.99,5,319.87
1105381,Retail,Hilton Stocker,TV810,Understanding Automation,1,44.95,0,44.95
1105382,Wholesale,Franecki Corporation,EB517,SCARA Robots,7,19.5,3.9,132.6
1105383,Wholesale,Bednar IT Inc.,EB521,Understanding Artificial Intelligence,76,19.5,3.9,1478.1
1105384,Wholesale,Turcotte Corp,RK607,BYOR-4005,50,245,49,12201
1105385,Wholesale,Kuhn Group,RK605,BYOR-3000,12,214,42.8,2525.2
1105386,Retail,Tab Longstreet,DK206,BYOD-400,1,119,0,119
1105387,Wholesale,Strosin Innovations,TV813,Virtual Reality Basics,7,29.99,6,203.93
1105388,Wholesale,Daniel-Champlin Tech,DK201,BYOD-100,12,54,10.8,637.2
1105389,Wholesale,Feil LLC,RK605,BYOR-3000,7,214,42.8,1455.2
1105390,Retail,Sibel Edgett,BP106,Hexacopter Drone Blueprint,1,8.99,0,8.99
1105391,Retail,Jermayne Trewett,BP104,Cat Robot Blueprint,1,4.99,0,4.99
1105392,Retail,Prissie Dannell,RK603,BYOR-1500,1,189,0,189
1105393,Wholesale,King Inc.,EB521,Understanding Artificial Intelligence,7,19.5,3.9,132.6
1105394,Retail,Beth Zieme,RS707,RXW-9807 Robot,1,599,0,599
1105395,Wholesale,Brekke Productions,RK603,BYOR-1500,7,189,37.8,1285.2
1105396,Retail,Scott Mockford,DK203,BYOD-220,2,69,0,138
1105397,Wholesale,Swift Inc.,BP108,Panda Robot Blueprint,2,7.99,1.6,14.38
1105398,Retail,Mikey Goady,TV808,Robotic Essentials,1,34.99,0,34.99
1105399,Wholesale,Dickens LLC,EB513,Photograph Drones,8,14.99,3,116.92
1105400,Wholesale,Mohr Group,TV802,AI for Educators,6,49.95,9.99,289.71
1105401,Retail,Euell Onyon,DS302,DC-304 Drone,1,395,0,395
1105402,Wholesale,Wilderman Inc.,DS306,DX-145 Drone,12,250,50,2950
1105403,Wholesale,Hilpert Industries,BP106,Hexacopter Drone Blueprint,5,8.99,1.8,43.15
1105404,Retail,Dooley Educators,EB514,Polar Robots,94,23.99,0,2255.06
1105405,Retail,Myron Haack,TV813,Virtual Reality Basics,1,29.99,0,29.99
1105406,Wholesale,Kuhlman Inc.,EB519,Spherical Robots,10,16.75,3.35,164.15
1105407,Retail,Mata Maloney,EB509,GPS Drones,1,19.99,0,19.99
1105408,Wholesale,Abshire Inc.,BP102,Bsquare Robot Blueprint,11,8.99,1.8,97.09
1105409,Retail,Reba Leffler,TV801,Aerial Security,1,36.99,0,36.99
1105410,Wholesale,Gleason LLC,BP104,Cat Robot Blueprint,5,4.99,1,23.95
1105411,Retail,Anthiathia Griffen,EB503,Building Your Own Drone,1,24.99,0,24.99
1105412,Wholesale,Bednar IT Inc.,BP102,Bsquare Robot Blueprint,9,8.99,1.8,79.11
1105413,Retail,Ric Cowdery,EB509,GPS Drones,1,19.99,0,19.99
1105414,Retail,Gardy Heel,TV805,Industrial 3D Printing,1,49,0,49
1105415,Wholesale,Bergstrom LLC,BP101,All Eyes Drone Blueprint,8,9.99,2,77.92
1105416,Wholesale,Kohler LLC,DK204,BYOD-300,12,89,17.8,1050.2
1105417,Wholesale,Mountain Run LLC,BP104,Cat Robot Blueprint,10,4.99,1,48.9
1105418,Wholesale,Gleason LLC,DK201,BYOD-100,9,54,10.8,475.2
1105419,Wholesale,Swift Inc.,DK209,BYOD-550,6,179,35.8,1038.2
1105420,Wholesale,Dare LLC,BP108,Panda Robot Blueprint,10,7.99,1.6,78.3
1105421,Wholesale,Wilkinson LLC,TV813,Virtual Reality Basics,11,29.99,6,323.89
1105422,Retail,Evy Birch,EB514,Polar Robots,1,23.99,0,23.99
1105423,Retail,Keelia Pettipher,DK202,BYOD-200,1,58.95,0,58.95
1105424,Wholesale,Hudson LLC,DS306,DX-145 Drone,10,250,50,2450
1105425,Retail,Carrie Aufderhar,TV805,Industrial 3D Printing,1,49,0,49
1105426,Wholesale,Bernier Security,DS303,DTD-7000 Drone,9,450,90,3960
1105427,Retail,Gilberte Pashler,BP108,Panda Robot Blueprint,1,7.99,0,7.99
1105428,Retail,Robbin Trill,BP108,Panda Robot Blueprint,1,7.99,0,7.99
1105429,Retail,Virgie Huddart,RK603,BYOR-1500,1,189,0,189
1105430,Retail,Ebert LLC,TV802,AI for Educators,76,49.95,0,3796.2
1105431,Retail,Brian Hodkiewicz,EB521,Understanding Artificial Intelligence,1,19.5,0,19.5
1105432,Wholesale,Harris Inc.,TV812,Understanding Raspberry PI,8,28.99,5.8,226.12
1105433,Retail,Pattie Sprigings,TV810,Understanding Automation,1,44.95,0,44.95
1105434,Wholesale,Nikolaus LLC,DK204,BYOD-300,4,89,17.8,338.2
1105435,Wholesale,Wolff LLC,EB513,Photograph Drones,11,14.99,3,161.89
1105436,Wholesale,Wolff LLC,TV811,Understanding Drone Regulations,10,27.5,5.5,269.5
1105437,Wholesale,Wintheiser Inc.,BP110,Sleepy Eye Blueprint,8,11.99,2.4,93.52
1105438,Wholesale,Rau-Dickinson,EB520,Understanding Arduino,10,17.5,3.5,171.5
1105439,Retail,Nap Jerrom,BP104,Cat Robot Blueprint,1,4.99,0,4.99
1105440,Wholesale,Dickens LLC,DS303,DTD-7000 Drone,12,450,90,5310
1105441,Retail,Jonny Renner,RK603,BYOR-1500,1,189,0,189
1105442,Retail,Renard Gontier,TV805,Industrial 3D Printing,1,49,0,49
1105443,Wholesale,Kiehn LLC,BP104,Cat Robot Blueprint,38,4.99,1,188.62
1105444,Wholesale,Daugherty Group,DK206,BYOD-400,8,119,23.8,928.2
1105445,Wholesale,Grant LLC,EB513,Photograph Drones,7,14.99,3,101.93
1105446,Retail,Sharline Baudon,RK602,BYOR-1000,1,189,0,189
1105447,Wholesale,D'Amore LLC,EB509,GPS Drones,13,19.99,4,255.87
1105448,Retail,Sally O'Connell,DS303,DTD-7000 Drone,1,450,0,450
1105449,Retail,Zac Brown,TV803,Cloud Computing,1,29.99,0,29.99
1105450,Wholesale,Predovic LLC,BP102,Bsquare Robot Blueprint,90,8.99,1.8,807.3
1105451,Wholesale,Rosenbaum LLC,DS303,DTD-7000 Drone,69,450,90,30960
1105452,Wholesale,O'Kon Inc.,EB503,Building Your Own Drone,4,24.99,5,94.96
1105453,Wholesale,Bashirian International,BP107,Ladybug Robot Blueprint,6,12,2.4,69.6
1105454,Retail,Virgie Kiggel,RK606,BYOR-3535,1,225,0,225
1105455,Wholesale,Ullrich Inc.,DS307,MICR-564K Drone,8,499,99.8,3892.2
1105456,Retail,Stephanie Sweetman,RK605,BYOR-3000,1,214,0,214
1105457,Wholesale,Wehner and Sons,RK607,BYOR-4005,13,245,49,3136
1105458,Retail,Karlie Truran,BP107,Ladybug Robot Blueprint,1,12,0,12
1105459,Wholesale,Rowe Informations Systems Inc..,EB519,Spherical Robots,6,16.75,3.35,97.15
1105460,Wholesale,D'Amore LLC,BP102,Bsquare Robot Blueprint,13,8.99,1.8,115.07
1105461,Wholesale,McKenzie Inc..,BP107,Ladybug Robot Blueprint,7,12,2.4,81.6
1105462,Wholesale,Cartwright LLC,BP104,Cat Robot Blueprint,57,4.99,1,283.43
1105463,Retail,Royall McParland,EB513,Photograph Drones,1,14.99,0,14.99
1105464,Wholesale,Bednar IT Inc.,BP106,Hexacopter Drone Blueprint,10,8.99,1.8,88.1
1105465,Wholesale,Mante Group,TV806,Mapping with Drones,10,49,9.8,480.2
1105466,Wholesale,Koelpin and Sons,DK206,BYOD-400,7,119,23.8,809.2
1105467,Wholesale,Rogahn Group,RK607,BYOR-4005,45,245,49,10976
1105468,Wholesale,Rosenbaum LLC,EB511,Helicopter Drones,53,20.95,4.19,1106.16
1105469,Wholesale,Hegmann Group,EB508,Fixed Wing Drones,66,15.5,3.1,1019.9
1105470,Wholesale,Larkin Group,BP108,Panda Robot Blueprint,55,7.99,1.6,437.85
1105471,Wholesale,Boehm Inc.,TV801,Aerial Security,99,36.99,7.4,3654.61
1105472,Retail,Mireielle Reisenstein,TV812,Understanding Raspberry PI,1,28.99,0,28.99
1105473,Retail,Kennedy Beckingham,BP105,Creature Robot Arms Blueprint,1,12,0,12
1105474,Wholesale,Kirlin Inc.,TV801,Aerial Security,13,36.99,7.4,473.47
1105475,Retail,Dmitri Canti,RS704,RLK-9920 Robot,2,699,0,1398
1105476,Wholesale,Ernser International,DK204,BYOD-300,6,89,17.8,516.2
1105477,Retail,Dorian O'Connell,DS302,DC-304 Drone,1,395,0,395
1105478,Wholesale,McCullough LLC,EB513,Photograph Drones,56,14.99,3,836.44
1105479,Wholesale,Wintheiser Inc.,BP104,Cat Robot Blueprint,5,4.99,1,23.95
1105480,Wholesale,Swaniawski Group,TV808,Robotic Essentials,10,34.99,7,342.9
1105481,Wholesale,Little and Sons,EB520,Understanding Arduino,7,17.5,3.5,119
1105482,Retail,Franciska Farryann,EB501,Articulated Robots,1,23.99,0,23.99
1105483,Wholesale,Gutmann LLC,TV811,Understanding Drone Regulations,11,27.5,5.5,297
1105484,Wholesale,O'Kon Inc.,BP105,Creature Robot Arms Blueprint,9,12,2.4,105.6
1105485,Wholesale,Mante Group,EB506,Delta Robots,6,16.99,3.4,98.54
1105486,Wholesale,Grimes-Satterfield,DS301,DA-SA702 Drone,11,399,79.8,4309.2
1105487,Retail,Carey Jast-Fahey,EB509,GPS Drones,1,19.99,0,19.99
1105488,Retail,McClure Inc.,BP110,Sleepy Eye Blueprint,37,11.99,0,443.63
1105489,Wholesale,Harris Inc.,EB513,Photograph Drones,7,14.99,3,101.93
1105490,Wholesale,Spinka LLC,BP102,Bsquare Robot Blueprint,9,8.99,1.8,79.11
1105491,Retail,Marilyn Skews,TV804,Drone Video Techniques,1,37.99,0,37.99
1105492,Retail,Andria Laible,DK202,BYOD-200,2,58.95,0,117.9
1105493,Retail,Steff Bergstrom,RS706,RWW-75 Robot,1,883,0,883
1105494,Retail,Debbie Grant-Auer,EB509,GPS Drones,1,19.99,0,19.99
1105495,Wholesale,Wintheiser Inc.,DK209,BYOD-550,12,179,35.8,2112.2
1105496,Wholesale,Bauch Group,EB520,Understanding Arduino,6,17.5,3.5,101.5
1105497,Retail,Don Abbott,EB509,GPS Drones,1,19.99,0,19.99
1105498,Wholesale,Torphy Invisionaries,RK606,BYOR-3535,50,225,45,11205
1105499,Retail,Hodge Simoneau,BP104,Cat Robot Blueprint,1,4.99,0,4.99
1105500,Wholesale,Raynor LLC,BP110,Upside Down Robot Blueprint,10,12,2.4,117.6
1105501,Wholesale,Herman LLC,TV812,Understanding Raspberry PI,11,28.99,5.8,313.09
1105502,Wholesale,Gleason LLC,TV803,Cloud Computing,7,29.99,6,203.93
1105503,Retail,Saundra Harrowell,DK201,BYOD-100,1,54,0,54
1105504,Wholesale,Ferry Group,BP102,Bsquare Robot Blueprint,10,8.99,1.8,88.1
1105505,Wholesale,Collier and Sons,RK605,BYOR-3000,13,214,42.8,2739.2
1105506,Retail,Taffy Tamburo,RK603,BYOR-1500,1,189,0,189
1105507,Retail,Atalanta Orrocks,DK208,BYOD-500,1,167,0,167
1105508,Wholesale,Hilpert Industries,DK206,BYOD-400,7,119,23.8,809.2
1105509,Retail,Gilberto Raggitt,EB504,Cartesian Robots,1,12.99,0,12.99
1105510,Wholesale,Boehm Inc.,EB503,Building Your Own Drone,9,24.99,5,219.91
1105511,Wholesale,Bailey Inc.,RK603,BYOR-1500,15,189,37.8,2797.2
1105512,Wholesale,Schoen Technologies,BP102,Bsquare Robot Blueprint,7,8.99,1.8,61.13
1105513,Retail,Tatiana Aspole,BP107,Ladybug Robot Blueprint,1,12,0,12
1105514,Retail,Gabe Duff,EB514,Polar Robots,1,23.99,0,23.99
1105515,Retail,Abdel Brayfield,TV802,AI for Educators,1,49.95,0,49.95
1105516,Retail,Paul Stiedemann,DS301,DA-SA702 Drone,2,399,0,798
1105517,Wholesale,Clever Industries,DK209,BYOD-550,11,179,35.8,1933.2
